17:07:35, 17:10:25, EXP, 03:00, 0:00:36, 0:14:21
17:10:25, 17:15:28, U-O, 05:00, 0:00:33, 0:19:24
17:15:28, 17:24:22, SxS, 09:00, 0:00:39, 0:28:19
17:24:22, 17:33:59, SxS, 09:48, 0:00:49, 0:37:56
17:33:59, 17:44:31, SxS, 10:30, 0:00:47, 0:48:28
17:44:31, 17:53:26, SxS, 09:00, 0:00:53, 0:57:22
18:17:26, 18:24:25, EXP, 06:48, -0:00:11, 0:06:59
18:24:25, 18:31:08, EXP, 06:48, -0:00:05, 0:13:41
18:31:08, 18:35:27, EXP, 04:30, 0:00:04, 0:18:00
18:35:27, 18:40:00, EXP, 04:30, 0:00:01, 0:22:33
18:40:00, 18:44:47, EXP, 04:30, -0:00:15, 0:27:20
18:44:47, 18:59:45, Image, 15:00, -0:00:12, 0:42:18
18:59:45, 19:08:54, SxS, 09:00, -0:00:21, 0:51:27
